date,station_id,station_name,river,basin,lat,lon,role,stage_m,discharge_m3s,precip_mm,temp_c,sediment_kgm3,area_m2,warn_stage_m,alert_stage_m,warn_q_m3s,alert_q_m3s
2022-06-19,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.55,135.14,0.0,19.9,1.6,147.0,1515.5,1517.0,2500,4500
2022-06-20,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.54,121.14,0.0,20.4,1.49,132.8,1515.5,1517.0,2500,4500
2022-06-21,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.53,111.04,0.0,22.5,1.54,122.5,1515.5,1517.0,2500,4500
2022-06-22,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.53,111.04,8.61,23.5,1.47,122.5,1515.5,1517.0,2500,4500
2022-06-23,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.58,161.19,26.32,20.4,1.69,173.1,1515.5,1517.0,2500,4500
2022-06-24,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.57,153.7,0.0,20.6,1.58,165.6,1515.5,1517.0,2500,4500
2022-06-25,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.62,205.48,0.0,24.4,1.76,217.0,1515.5,1517.0,2500,4500
2022-06-26,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.59,170.96,0.84,25.1,1.85,182.9,1515.5,1517.0,2500,4500
2022-06-27,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.57,147.84,7.07,23.9,1.61,159.7,1515.5,1517.0,2500,4500
2022-06-28,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.57,150.45,0.0,22.3,1.68,162.4,1515.5,1517.0,2500,4500
2022-06-29,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.58,163.47,0.0,23.8,1.7,175.4,1515.5,1517.0,2500,4500
2022-06-30,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.55,135.14,0.0,25.6,1.56,147.0,1515.5,1517.0,2500,4500
2022-07-01,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.55,128.3,3.01,26.4,1.53,140.0,1515.5,1517.0,2500,4500
2022-07-02,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.56,138.4,4.76,26.4,1.66,150.2,1515.5,1517.0,2500,4500
2022-07-03,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.59,168.03,17.43,25.0,1.7,179.9,1515.5,1517.0,2500,4500
2022-07-04,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.56,143.93,0.0,25.4,1.62,155.8,1515.5,1517.0,2500,4500
2022-07-05,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.53,115.93,4.55,24.8,1.53,127.4,1515.5,1517.0,2500,4500
2022-07-06,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.52,109.74,0.07,26.6,1.59,121.1,1515.5,1517.0,2500,4500
2022-07-07,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.52,109.74,16.38,23.8,1.55,121.1,1515.5,1517.0,2500,4500
2022-07-08,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.53,118.53,0.7,24.7,1.56,130.1,1515.5,1517.0,2500,4500
2022-07-09,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.69,296.01,45.64,22.2,2.15,304.9,1515.5,1517.0,2500,4500
2022-07-10,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.57,150.45,1.4,22.7,1.54,162.4,1515.5,1517.0,2500,4500
2022-07-11,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.55,129.61,0.0,22.5,1.65,141.4,1515.5,1517.0,2500,4500
2022-07-12,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.54,124.72,1.05,24.9,1.63,136.4,1515.5,1517.0,2500,4500
2022-07-13,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.56,136.77,1.75,25.5,1.59,148.6,1515.5,1517.0,2500,4500
2022-07-14,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.55,132.21,3.85,24.8,1.63,144.0,1515.5,1517.0,2500,4500
2022-07-15,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.55,133.84,0.0,23.9,1.66,145.6,1515.5,1517.0,2500,4500
2022-07-16,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.53,116.25,7.35,22.8,1.59,127.8,1515.5,1517.0,2500,4500
2022-07-17,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.51,101.28,3.85,22.7,1.54,112.4,1515.5,1517.0,2500,4500
2022-07-18,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.51,100.3,5.67,25.8,1.43,111.4,1515.5,1517.0,2500,4500
2022-07-19,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.56,137.42,1.05,25.7,1.73,149.3,1515.5,1517.0,2500,4500
2022-07-20,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.56,139.05,0.0,27.2,1.51,150.9,1515.5,1517.0,2500,4500
2022-07-21,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.54,119.51,0.63,28.7,1.61,131.1,1515.5,1517.0,2500,4500
2022-07-22,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.53,113.98,0.0,28.4,1.56,125.5,1515.5,1517.0,2500,4500
2022-07-23,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.51,100.3,0.14,29.2,1.53,111.4,1515.5,1517.0,2500,4500
2022-07-24,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.5,88.58,0.0,27.9,1.55,99.3,1515.5,1517.0,2500,4500
2022-07-25,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.5,90.53,11.41,28.0,1.53,101.3,1515.5,1517.0,2500,4500
2022-07-26,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.5,93.79,3.57,24.1,1.36,104.7,1515.5,1517.0,2500,4500
2022-07-27,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.49,85.32,2.94,24.7,1.29,95.9,1515.5,1517.0,2500,4500
2022-07-28,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.49,82.06,0.28,26.6,1.45,92.5,1515.5,1517.0,2500,4500
2022-07-29,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.49,86.3,6.93,24.3,1.34,96.9,1515.5,1517.0,2500,4500
2022-07-30,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.49,85.32,4.34,25.0,1.41,95.9,1515.5,1517.0,2500,4500
2022-07-31,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.49,82.71,7.14,22.9,1.46,93.2,1515.5,1517.0,2500,4500
2022-08-01,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.5,91.18,5.46,23.6,1.31,102.0,1515.5,1517.0,2500,4500
2022-08-02,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.53,112.35,1.26,24.6,1.35,123.8,1515.5,1517.0,2500,4500
2022-08-03,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.51,101.93,0.0,26.3,1.49,113.1,1515.5,1517.0,2500,4500
2022-08-04,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.51,96.39,1.12,27.6,1.45,107.4,1515.5,1517.0,2500,4500
2022-08-05,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.57,146.54,19.18,25.1,1.62,158.4,1515.5,1517.0,2500,4500
2022-08-06,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.54,127.33,4.55,25.0,1.57,139.0,1515.5,1517.0,2500,4500
2022-08-07,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.53,111.04,3.57,25.2,1.44,122.5,1515.5,1517.0,2500,4500
2022-08-08,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.52,105.18,0.28,27.6,1.37,116.4,1515.5,1517.0,2500,4500
2022-08-09,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.52,106.49,0.0,28.2,1.48,117.8,1515.5,1517.0,2500,4500
2022-08-10,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.54,123.42,13.51,25.4,1.48,135.1,1515.5,1517.0,2500,4500
2022-08-11,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.59,172.59,5.88,24.6,1.6,184.5,1515.5,1517.0,2500,4500
2022-08-12,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.57,152.4,0.21,23.1,1.71,164.3,1515.5,1517.0,2500,4500
2022-08-13,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.59,166.73,0.0,21.2,1.72,178.6,1515.5,1517.0,2500,4500
2022-08-14,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.56,144.26,0.14,22.0,1.67,156.1,1515.5,1517.0,2500,4500
2022-08-15,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.54,123.74,6.3,21.1,1.48,135.4,1515.5,1517.0,2500,4500
2022-08-16,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.52,106.49,0.07,21.4,1.44,117.8,1515.5,1517.0,2500,4500
2022-08-17,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.5,92.48,0.91,21.4,1.36,103.3,1515.5,1517.0,2500,4500
2022-08-18,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.5,93.13,0.0,21.3,1.37,104.0,1515.5,1517.0,2500,4500
2022-08-19,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.5,92.16,0.14,24.1,1.45,103.0,1515.5,1517.0,2500,4500
2022-08-20,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.5,88.58,0.21,24.5,1.36,99.3,1515.5,1517.0,2500,4500
2022-08-21,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.49,83.69,0.63,24.0,1.43,94.2,1515.5,1517.0,2500,4500
2022-08-22,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.49,85.64,11.48,22.6,1.43,96.2,1515.5,1517.0,2500,4500
2022-08-23,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.49,85.32,2.45,23.1,1.55,95.9,1515.5,1517.0,2500,4500
2022-08-24,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.5,92.16,0.0,24.4,1.33,103.0,1515.5,1517.0,2500,4500
2022-08-25,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.49,86.95,1.47,25.2,1.48,97.6,1515.5,1517.0,2500,4500
2022-08-26,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.49,85.97,2.1,25.1,1.4,96.6,1515.5,1517.0,2500,4500
2022-08-27,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.48,80.11,0.42,25.4,1.39,90.5,1515.5,1517.0,2500,4500
2022-08-28,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.47,69.04,0.14,25.6,1.25,78.8,1515.5,1517.0,2500,4500
2022-08-29,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.45,59.27,0.21,25.8,1.28,68.4,1515.5,1517.0,2500,4500
2022-08-30,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.45,58.29,2.1,26.8,1.35,67.4,1515.5,1517.0,2500,4500
2022-08-31,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,63.17,0.07,23.6,1.32,72.6,1515.5,1517.0,2500,4500
2022-09-01,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.48,75.55,0.0,23.9,1.38,85.7,1515.5,1517.0,2500,4500
2022-09-02,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.48,77.83,0.0,24.1,1.36,88.1,1515.5,1517.0,2500,4500
2022-09-03,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,65.45,0.63,24.8,1.41,75.0,1515.5,1517.0,2500,4500
2022-09-04,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.45,59.27,0.21,25.4,1.31,68.4,1515.5,1517.0,2500,4500
2022-09-05,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.45,56.99,6.37,23.2,1.16,66.0,1515.5,1517.0,2500,4500
2022-09-06,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.54,127.0,23.24,23.3,1.51,138.7,1515.5,1517.0,2500,4500
2022-09-07,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.59,166.4,16.59,20.9,1.55,178.3,1515.5,1517.0,2500,4500
2022-09-08,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.6,185.94,0.56,21.3,1.5,197.7,1515.5,1517.0,2500,4500
2022-09-09,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.65,241.95,0.0,21.3,1.96,252.7,1515.5,1517.0,2500,4500
2022-09-10,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.65,243.26,0.42,20.0,2.15,253.9,1515.5,1517.0,2500,4500
2022-09-11,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.65,242.28,17.57,21.9,2.02,253.0,1515.5,1517.0,2500,4500
2022-09-12,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.61,188.87,9.8,22.4,1.7,200.6,1515.5,1517.0,2500,4500
2022-09-13,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.62,202.55,12.95,21.3,1.77,214.1,1515.5,1517.0,2500,4500
2022-09-14,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.59,169.01,0.0,19.8,1.83,180.9,1515.5,1517.0,2500,4500
2022-09-15,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.58,162.5,0.0,20.4,1.72,174.4,1515.5,1517.0,2500,4500
2022-09-16,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.57,149.47,0.0,19.2,1.66,161.4,1515.5,1517.0,2500,4500
2022-09-17,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.55,131.23,0.0,20.1,1.58,143.0,1515.5,1517.0,2500,4500
2022-09-18,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.53,113.98,0.0,21.7,1.52,125.5,1515.5,1517.0,2500,4500
2022-09-19,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.51,100.3,0.0,22.8,1.52,111.4,1515.5,1517.0,2500,4500
2022-09-20,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.5,89.88,0.0,23.1,1.46,100.6,1515.5,1517.0,2500,4500
2022-09-21,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.48,80.11,0.0,22.3,1.4,90.5,1515.5,1517.0,2500,4500
2022-09-22,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.48,74.57,1.26,22.1,1.3,84.7,1515.5,1517.0,2500,4500
2022-09-23,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.47,71.64,0.0,15.2,1.39,81.6,1515.5,1517.0,2500,4500
2022-09-24,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,66.76,0.07,15.5,1.29,76.4,1515.5,1517.0,2500,4500
2022-09-25,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,63.83,5.32,17.7,1.4,73.3,1515.5,1517.0,2500,4500
2022-09-26,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.45,60.9,0.35,18.2,1.23,70.2,1515.5,1517.0,2500,4500
2022-09-27,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,62.2,0.0,17.1,1.31,71.6,1515.5,1517.0,2500,4500
2022-09-28,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,62.52,0.0,14.5,1.32,71.9,1515.5,1517.0,2500,4500
2022-09-29,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,64.48,0.0,15.1,1.24,74.0,1515.5,1517.0,2500,4500
2022-09-30,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,65.45,3.15,13.0,1.45,75.0,1515.5,1517.0,2500,4500
2022-10-01,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.49,81.74,12.81,14.1,1.5,92.2,1515.5,1517.0,2500,4500
2022-10-02,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.5,92.48,12.25,13.5,1.4,103.3,1515.5,1517.0,2500,4500
2022-10-03,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.53,118.53,5.95,10.0,1.59,130.1,1515.5,1517.0,2500,4500
2022-10-04,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.58,157.94,4.9,9.8,1.72,169.9,1515.5,1517.0,2500,4500
2022-10-05,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.62,201.9,2.94,12.6,1.61,213.5,1515.5,1517.0,2500,4500
2022-10-06,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.64,230.56,0.0,15.9,1.99,241.6,1515.5,1517.0,2500,4500
2022-10-07,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.62,206.78,0.0,16.7,1.87,218.3,1515.5,1517.0,2500,4500
2022-10-08,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.59,168.36,0.77,12.4,1.73,180.3,1515.5,1517.0,2500,4500
2022-10-09,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.56,137.75,0.0,10.4,1.52,149.6,1515.5,1517.0,2500,4500
2022-10-10,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.53,117.88,0.0,11.4,1.51,129.4,1515.5,1517.0,2500,4500
2022-10-11,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.52,104.21,0.0,13.0,1.47,115.4,1515.5,1517.0,2500,4500
2022-10-12,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.5,94.44,0.0,14.6,1.53,105.4,1515.5,1517.0,2500,4500
2022-10-13,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.5,93.46,3.99,17.6,1.46,104.4,1515.5,1517.0,2500,4500
2022-10-14,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.51,98.67,6.72,14.8,1.46,109.7,1515.5,1517.0,2500,4500
2022-10-15,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.5,89.88,0.0,13.8,1.53,100.6,1515.5,1517.0,2500,4500
2022-10-16,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.49,84.34,0.0,16.2,1.36,94.9,1515.5,1517.0,2500,4500
2022-10-17,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.48,79.46,0.84,15.1,1.36,89.8,1515.5,1517.0,2500,4500
2022-10-18,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.48,77.83,0.0,9.6,1.25,88.1,1515.5,1517.0,2500,4500
2022-10-19,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.47,73.92,0.0,7.5,1.47,84.0,1515.5,1517.0,2500,4500
2022-10-20,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.47,69.69,0.0,8.7,1.41,79.5,1515.5,1517.0,2500,4500
2022-10-21,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,67.73,0.0,10.5,1.4,77.4,1515.5,1517.0,2500,4500
2022-10-22,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,65.45,0.0,11.3,1.38,75.0,1515.5,1517.0,2500,4500
2022-10-23,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,64.48,1.05,11.8,1.33,74.0,1515.5,1517.0,2500,4500
2022-10-24,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,63.5,10.15,13.9,1.34,73.0,1515.5,1517.0,2500,4500
2022-10-25,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,63.5,0.21,14.8,1.31,73.0,1515.5,1517.0,2500,4500
2022-10-26,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,65.13,0.07,16.2,1.32,74.7,1515.5,1517.0,2500,4500
2022-10-27,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,64.15,0.07,14.0,1.33,73.6,1515.5,1517.0,2500,4500
2022-10-28,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,62.85,0.0,10.7,1.42,72.3,1515.5,1517.0,2500,4500
2022-10-29,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.45,61.55,0.0,10.1,1.35,70.9,1515.5,1517.0,2500,4500
2022-10-30,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.45,60.57,0.0,9.4,1.31,69.8,1515.5,1517.0,2500,4500
2022-10-31,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.45,60.24,1.82,13.1,1.27,69.5,1515.5,1517.0,2500,4500
2022-11-01,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,62.2,6.02,16.8,1.28,71.6,1515.5,1517.0,2500,4500
2022-11-02,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,64.48,0.0,15.0,1.43,74.0,1515.5,1517.0,2500,4500
2022-11-03,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,63.17,0.07,13.2,1.36,72.6,1515.5,1517.0,2500,4500
2022-11-04,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,63.83,0.0,14.1,1.33,73.3,1515.5,1517.0,2500,4500
2022-11-05,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,63.17,0.0,17.9,1.3,72.6,1515.5,1517.0,2500,4500
2022-11-06,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.45,61.22,4.27,19.6,1.24,70.5,1515.5,1517.0,2500,4500
2022-11-07,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.46,62.52,0.0,19.9,1.32,71.9,1515.5,1517.0,2500,4500
2022-11-08,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.45,60.57,0.0,11.9,1.37,69.8,1515.5,1517.0,2500,4500
2022-11-09,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.45,59.27,0.0,8.7,1.28,68.4,1515.5,1517.0,2500,4500
2022-11-10,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.45,58.94,0.0,11.0,1.29,68.1,1515.5,1517.0,2500,4500
2022-11-11,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.47,72.29,16.38,16.9,1.34,82.3,1515.5,1517.0,2500,4500
2022-11-12,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.51,98.67,3.22,19.2,1.47,109.7,1515.5,1517.0,2500,4500
2022-11-13,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.55,136.12,0.07,9.1,1.48,147.9,1515.5,1517.0,2500,4500
2022-11-14,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.78,439.62,0.0,5.1,2.74,441.2,1515.5,1517.0,2500,4500
2022-11-15,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.79,465.67,5.25,2.6,2.75,465.6,1515.5,1517.0,2500,4500
2022-11-16,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.78,446.13,11.41,5.5,2.92,447.3,1515.5,1517.0,2500,4500
2022-11-17,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.73,361.46,0.0,3.7,2.37,367.5,1515.5,1517.0,2500,4500
2022-11-18,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.73,361.46,0.28,1.8,2.54,367.5,1515.5,1517.0,2500,4500
2022-11-19,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.74,371.23,0.07,2.0,2.7,376.7,1515.5,1517.0,2500,4500
2022-11-20,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.7,310.01,0.0,-0.1,2.24,318.4,1515.5,1517.0,2500,4500
2022-11-21,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.66,251.07,0.0,0.1,1.98,261.5,1515.5,1517.0,2500,4500
2022-11-22,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.63,213.3,0.0,5.2,1.92,224.7,1515.5,1517.0,2500,4500
2022-11-23,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.61,187.57,0.0,6.0,1.8,199.3,1515.5,1517.0,2500,4500
2022-11-24,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.58,163.47,0.0,6.3,1.62,175.4,1515.5,1517.0,2500,4500
2022-11-25,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.57,152.4,1.96,8.5,1.7,164.3,1515.5,1517.0,2500,4500
2022-11-26,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.56,140.68,0.0,7.5,1.78,152.5,1515.5,1517.0,2500,4500
2022-11-27,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.55,130.91,5.25,9.2,1.56,142.7,1515.5,1517.0,2500,4500
2022-11-28,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.54,126.68,0.14,11.0,1.55,138.4,1515.5,1517.0,2500,4500
2022-11-29,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.54,121.14,0.0,8.0,1.46,132.8,1515.5,1517.0,2500,4500
2022-11-30,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.54,122.77,5.6,8.7,1.58,134.4,1515.5,1517.0,2500,4500
2022-12-01,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.54,123.09,0.0,3.2,1.46,134.7,1515.5,1517.0,2500,4500
2022-12-02,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.54,119.19,0.0,2.2,1.45,130.8,1515.5,1517.0,2500,4500
2022-12-03,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.54,124.4,4.9,10.3,1.66,136.1,1515.5,1517.0,2500,4500
2022-12-04,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.55,127.98,0.0,5.4,1.5,139.7,1515.5,1517.0,2500,4500
2022-12-05,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.54,122.44,0.0,2.4,1.63,134.1,1515.5,1517.0,2500,4500
2022-12-06,YR-LZ,兰州,黄河,黄河干流,36.061,103.834,trunk,1510.54,123.42,2.38,5.0,1.67,135.1,1515.5,1517.0,2500,4500
